Month,President,Party,MQScore,Justice,Value
12-Oct,Obama,Dem,J2MQ,R Ginsburg,-1.731
12-Oct,Obama,Dem,J3MQ,E Kagan,-1.5824
12-Oct,Obama,Dem,J4MQ,S Breyer,-1.2332
12-Oct,Obama,Dem,J5MQ,A Kennedy,0.6823
12-Oct,Obama,Dem,J6MQ,J Roberts,0.9303
12-Oct,Obama,Dem,J7MQ,S Alito,1.8167
12-Oct,Obama,Dem,J8MQ,A Scalia,2.5145
12-Oct,Obama,Dem,J9MQ,C Thomas,3.6037
12-Sep,Obama,Dem,J1MQ,S Sotomayor,-2.6794
12-Sep,Obama,Dem,J2MQ,R Ginsburg,-1.731
12-Sep,Obama,Dem,J3MQ,E Kagan,-1.5824
12-Sep,Obama,Dem,J4MQ,S Breyer,-1.2332
12-Sep,Obama,Dem,J5MQ,A Kennedy,0.6823
12-Sep,Obama,Dem,J6MQ,J Roberts,0.9303
12-Sep,Obama,Dem,J7MQ,S Alito,1.8167
12-Sep,Obama,Dem,J8MQ,A Scalia,2.5145
12-Sep,Obama,Dem,J9MQ,C Thomas,3.6037
12-Aug,Obama,Dem,J1MQ,S Sotomayor,-2.6794
12-Aug,Obama,Dem,J2MQ,R Ginsburg,-1.731
12-Aug,Obama,Dem,J3MQ,E Kagan,-1.5824
12-Aug,Obama,Dem,J4MQ,S Breyer,-1.2332
12-Aug,Obama,Dem,J5MQ,A Kennedy,0.6823
12-Aug,Obama,Dem,J6MQ,J Roberts,0.9303
12-Aug,Obama,Dem,J7MQ,S Alito,1.8167
12-Aug,Obama,Dem,J8MQ,A Scalia,2.5145
12-Aug,Obama,Dem,J9MQ,C Thomas,3.6037
12-Jul,Obama,Dem,J1MQ,S Sotomayor,-2.6794
12-Jul,Obama,Dem,J2MQ,R Ginsburg,-1.731
12-Jul,Obama,Dem,J3MQ,E Kagan,-1.5824
12-Jul,Obama,Dem,J4MQ,S Breyer,-1.2332
12-Jul,Obama,Dem,J5MQ,A Kennedy,0.6823
12-Jul,Obama,Dem,J6MQ,J Roberts,0.9303
12-Jul,Obama,Dem,J7MQ,S Alito,1.8167
12-Jul,Obama,Dem,J8MQ,A Scalia,2.5145
12-Jul,Obama,Dem,J9MQ,C Thomas,3.6037
12-Jun,Obama,Dem,J1MQ,S Sotomayor,-2.6794
12-Jun,Obama,Dem,J2MQ,R Ginsburg,-1.731
12-Jun,Obama,Dem,J3MQ,E Kagan,-1.5824
12-Jun,Obama,Dem,J4MQ,S Breyer,-1.2332
12-Jun,Obama,Dem,J5MQ,A Kennedy,0.6823
12-Jun,Obama,Dem,J6MQ,J Roberts,0.9303
12-Jun,Obama,Dem,J7MQ,S Alito,1.8167
12-Jun,Obama,Dem,J8MQ,A Scalia,2.5145
12-Jun,Obama,Dem,J9MQ,C Thomas,3.6037
12-May,Obama,Dem,J1MQ,S Sotomayor,-2.6794
12-May,Obama,Dem,J2MQ,R Ginsburg,-1.731
12-May,Obama,Dem,J3MQ,E Kagan,-1.5824
12-May,Obama,Dem,J4MQ,S Breyer,-1.2332
12-May,Obama,Dem,J5MQ,A Kennedy,0.6823
12-May,Obama,Dem,J6MQ,J Roberts,0.9303
12-May,Obama,Dem,J7MQ,S Alito,1.8167
12-May,Obama,Dem,J8MQ,A Scalia,2.5145
12-May,Obama,Dem,J9MQ,C Thomas,3.6037
12-Apr,Obama,Dem,J1MQ,S Sotomayor,-2.6794
12-Apr,Obama,Dem,J2MQ,R Ginsburg,-1.731
12-Apr,Obama,Dem,J3MQ,E Kagan,-1.5824
12-Apr,Obama,Dem,J4MQ,S Breyer,-1.2332
12-Apr,Obama,Dem,J5MQ,A Kennedy,0.6823
12-Apr,Obama,Dem,J6MQ,J Roberts,0.9303
12-Apr,Obama,Dem,J7MQ,S Alito,1.8167
12-Apr,Obama,Dem,J8MQ,A Scalia,2.5145
12-Apr,Obama,Dem,J9MQ,C Thomas,3.6037
12-Mar,Obama,Dem,J1MQ,S Sotomayor,-2.6794
12-Mar,Obama,Dem,J2MQ,R Ginsburg,-1.731
12-Mar,Obama,Dem,J3MQ,E Kagan,-1.5824
12-Mar,Obama,Dem,J4MQ,S Breyer,-1.2332
12-Mar,Obama,Dem,J5MQ,A Kennedy,0.6823
12-Mar,Obama,Dem,J6MQ,J Roberts,0.9303
12-Mar,Obama,Dem,J7MQ,S Alito,1.8167
12-Mar,Obama,Dem,J8MQ,A Scalia,2.5145
12-Mar,Obama,Dem,J9MQ,C Thomas,3.6037
12-Feb,Obama,Dem,J1MQ,S Sotomayor,-2.6794
12-Feb,Obama,Dem,J2MQ,R Ginsburg,-1.731
12-Feb,Obama,Dem,J3MQ,E Kagan,-1.5824
12-Feb,Obama,Dem,J4MQ,S Breyer,-1.2332
12-Feb,Obama,Dem,J5MQ,A Kennedy,0.6823
12-Feb,Obama,Dem,J6MQ,J Roberts,0.9303
12-Feb,Obama,Dem,J7MQ,S Alito,1.8167
12-Feb,Obama,Dem,J8MQ,A Scalia,2.5145
12-Feb,Obama,Dem,J9MQ,C Thomas,3.6037
12-Jan,Obama,Dem,J1MQ,S Sotomayor,-2.6794
12-Jan,Obama,Dem,J2MQ,R Ginsburg,-1.731
12-Jan,Obama,Dem,J3MQ,E Kagan,-1.5824
12-Jan,Obama,Dem,J4MQ,S Breyer,-1.2332
12-Jan,Obama,Dem,J5MQ,A Kennedy,0.6823
12-Jan,Obama,Dem,J6MQ,J Roberts,0.9303
12-Jan,Obama,Dem,J7MQ,S Alito,1.8167
12-Jan,Obama,Dem,J8MQ,A Scalia,2.5145
12-Jan,Obama,Dem,J9MQ,C Thomas,3.6037
11-Dec,Obama,Dem,J1MQ,S Sotomayor,-2.6794
11-Dec,Obama,Dem,J2MQ,R Ginsburg,-1.731
11-Dec,Obama,Dem,J3MQ,E Kagan,-1.5824
11-Dec,Obama,Dem,J4MQ,S Breyer,-1.2332
11-Dec,Obama,Dem,J5MQ,A Kennedy,0.6823
11-Dec,Obama,Dem,J6MQ,J Roberts,0.9303
11-Dec,Obama,Dem,J7MQ,S Alito,1.8167
11-Dec,Obama,Dem,J8MQ,A Scalia,2.5145
11-Dec,Obama,Dem,J9MQ,C Thomas,3.6037
11-Nov,Obama,Dem,J1MQ,S Sotomayor,-2.6794
11-Nov,Obama,Dem,J2MQ,R Ginsburg,-1.731
11-Nov,Obama,Dem,J3MQ,E Kagan,-1.5824
11-Nov,Obama,Dem,J4MQ,S Breyer,-1.2332
11-Nov,Obama,Dem,J5MQ,A Kennedy,0.6823
11-Nov,Obama,Dem,J6MQ,J Roberts,0.9303
11-Nov,Obama,Dem,J7MQ,S Alito,1.8167
11-Nov,Obama,Dem,J8MQ,A Scalia,2.5145
11-Nov,Obama,Dem,J9MQ,C Thomas,3.6037
11-Oct,Obama,Dem,J1MQ,S Sotomayor,-2.6794
11-Oct,Obama,Dem,J2MQ,R Ginsburg,-1.731
11-Oct,Obama,Dem,J3MQ,E Kagan,-1.5824
11-Oct,Obama,Dem,J4MQ,S Breyer,-1.2332
11-Oct,Obama,Dem,J5MQ,A Kennedy,0.6823
11-Oct,Obama,Dem,J6MQ,J Roberts,0.9303
11-Oct,Obama,Dem,J7MQ,S Alito,1.8167
11-Oct,Obama,Dem,J8MQ,A Scalia,2.5145
11-Oct,Obama,Dem,J9MQ,C Thomas,3.6037
11-Sep,Obama,Dem,J1MQ,S Sotomayor,-2.6794
11-Sep,Obama,Dem,J2MQ,R Ginsburg,-1.731
11-Sep,Obama,Dem,J3MQ,E Kagan,-1.5824
11-Sep,Obama,Dem,J4MQ,S Breyer,-1.2332
11-Sep,Obama,Dem,J5MQ,A Kennedy,0.6823
11-Sep,Obama,Dem,J6MQ,J Roberts,0.9303
11-Sep,Obama,Dem,J7MQ,S Alito,1.8167
11-Sep,Obama,Dem,J8MQ,A Scalia,2.5145
11-Sep,Obama,Dem,J9MQ,C Thomas,3.6037
11-Aug,Obama,Dem,J1MQ,S Sotomayor,-2.6794
11-Aug,Obama,Dem,J2MQ,R Ginsburg,-1.731
11-Aug,Obama,Dem,J3MQ,E Kagan,-1.5824
11-Aug,Obama,Dem,J4MQ,S Breyer,-1.2332
11-Aug,Obama,Dem,J5MQ,A Kennedy,0.6823
11-Aug,Obama,Dem,J6MQ,J Roberts,0.9303
11-Aug,Obama,Dem,J7MQ,S Alito,1.8167
11-Aug,Obama,Dem,J8MQ,A Scalia,2.5145
11-Aug,Obama,Dem,J9MQ,C Thomas,3.6037
11-Jul,Obama,Dem,J1MQ,S Sotomayor,-2.6794
11-Jul,Obama,Dem,J2MQ,R Ginsburg,-1.731
11-Jul,Obama,Dem,J3MQ,E Kagan,-1.5824
11-Jul,Obama,Dem,J4MQ,S Breyer,-1.2332
11-Jul,Obama,Dem,J5MQ,A Kennedy,0.6823
11-Jul,Obama,Dem,J6MQ,J Roberts,0.9303
11-Jul,Obama,Dem,J7MQ,S Alito,1.8167
11-Jul,Obama,Dem,J8MQ,A Scalia,2.5145
11-Jul,Obama,Dem,J9MQ,C Thomas,3.6037
11-Jun,Obama,Dem,J1MQ,S Sotomayor,-2.6794
11-Jun,Obama,Dem,J2MQ,R Ginsburg,-1.731
11-Jun,Obama,Dem,J3MQ,E Kagan,-1.5824
11-Jun,Obama,Dem,J4MQ,S Breyer,-1.2332
11-Jun,Obama,Dem,J5MQ,A Kennedy,0.6823
11-Jun,Obama,Dem,J6MQ,J Roberts,0.9303
11-Jun,Obama,Dem,J7MQ,S Alito,1.8167
11-Jun,Obama,Dem,J8MQ,A Scalia,2.5145
11-Jun,Obama,Dem,J9MQ,C Thomas,3.6037
11-May,Obama,Dem,J1MQ,S Sotomayor,-2.6794
11-May,Obama,Dem,J2MQ,R Ginsburg,-1.731
11-May,Obama,Dem,J3MQ,E Kagan,-1.5824
11-May,Obama,Dem,J4MQ,S Breyer,-1.2332
11-May,Obama,Dem,J5MQ,A Kennedy,0.6823
11-May,Obama,Dem,J6MQ,J Roberts,0.9303
11-May,Obama,Dem,J7MQ,S Alito,1.8167
11-May,Obama,Dem,J8MQ,A Scalia,2.5145
11-May,Obama,Dem,J9MQ,C Thomas,3.6037
11-Apr,Obama,Dem,J1MQ,S Sotomayor,-2.6794
11-Apr,Obama,Dem,J2MQ,R Ginsburg,-1.731
11-Apr,Obama,Dem,J3MQ,E Kagan,-1.5824
11-Apr,Obama,Dem,J4MQ,S Breyer,-1.2332
11-Apr,Obama,Dem,J5MQ,A Kennedy,0.6823
11-Apr,Obama,Dem,J6MQ,J Roberts,0.9303
11-Apr,Obama,Dem,J7MQ,S Alito,1.8167
11-Apr,Obama,Dem,J8MQ,A Scalia,2.5145
11-Apr,Obama,Dem,J9MQ,C Thomas,3.6037
11-Mar,Obama,Dem,J1MQ,S Sotomayor,-2.6794
11-Mar,Obama,Dem,J2MQ,R Ginsburg,-1.731
11-Mar,Obama,Dem,J3MQ,E Kagan,-1.5824
11-Mar,Obama,Dem,J4MQ,S Breyer,-1.2332
11-Mar,Obama,Dem,J5MQ,A Kennedy,0.6823
11-Mar,Obama,Dem,J6MQ,J Roberts,0.9303
11-Mar,Obama,Dem,J7MQ,S Alito,1.8167
11-Mar,Obama,Dem,J8MQ,A Scalia,2.5145
11-Mar,Obama,Dem,J9MQ,C Thomas,3.6037
11-Feb,Obama,Dem,J1MQ,S Sotomayor,-2.6794
11-Feb,Obama,Dem,J2MQ,R Ginsburg,-1.731
11-Feb,Obama,Dem,J3MQ,E Kagan,-1.5824
11-Feb,Obama,Dem,J4MQ,S Breyer,-1.2332
11-Feb,Obama,Dem,J5MQ,A Kennedy,0.6823
11-Feb,Obama,Dem,J6MQ,J Roberts,0.9303
11-Feb,Obama,Dem,J7MQ,S Alito,1.8167
11-Feb,Obama,Dem,J8MQ,A Scalia,2.5145
11-Feb,Obama,Dem,J9MQ,C Thomas,3.6037
11-Jan,Obama,Dem,J1MQ,S Sotomayor,-2.6794
11-Jan,Obama,Dem,J2MQ,R Ginsburg,-1.731
11-Jan,Obama,Dem,J3MQ,E Kagan,-1.5824
11-Jan,Obama,Dem,J4MQ,S Breyer,-1.2332
11-Jan,Obama,Dem,J5MQ,A Kennedy,0.6823
11-Jan,Obama,Dem,J6MQ,J Roberts,0.9303
11-Jan,Obama,Dem,J7MQ,S Alito,1.8167
11-Jan,Obama,Dem,J8MQ,A Scalia,2.5145
11-Jan,Obama,Dem,J9MQ,C Thomas,3.6037
